name,name_en,type,address,address_en,timetable,timetable_en,phone,mon,tue,wed,thu,fri,sat,sun,open_time,close_time
ХасБанк төв байр ATM,KhasBank Central ATM,atm,"8-р хороо  Ерөнхий сайд Амарын гудамж 
 Сүхбаатарын талбайн зүүн талд  ХасБанк төв байр ",Micro-region  8  Prime Minister Amar`s Street  XacBank HQ Building,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
ХасБанк Төв салбар ATM,XacBank Central Branch ATM,atm,"1-р хороо  Энхтайваны өргөн чөлөө  Чингүнжавын гудамж
 Боловсролын Их Сургуулийн замын урд ",Micro-region  1  Peace avenue  Chingunjav str. XacBank Central Branch,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Баянгол Техникийн Хяналтын үзлэгийн төв,KHUSUG TRADE AUTO ONSHILGOO ATM,atm,"29-р хороо  ТЭЦ-4-ийн зам
 Хөсөг трейд Баянгол Техникийн Хяналтын үзлэгийн төв ",KHUSUG TRADE AUTO ONSHILGOO,Даваа-Ням: 10-18 цаг,Mon-Sun: 10:00-18:00,1800-1888,1,1,1,1,1,1,1,10:00:00 AM,6:00:00 PM
УБ их дэлгүүр ATM,Ulaanbaatar Department Store ATM,atm,"4-р хороо  Энхтайваны өргөн чөлөө
 Энхтайван найрамдлын ордны замын урд ",Micro-region  4  Peace Avenue  Ulaanbaatar Department Store,Даваа-Ням: 09-20 цаг,Mon-Sun: 9:00-20:00,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,8:00:00 PM
100 айл салбар ATM,XacBank 100 ail Branch ATM,atm,"10-р хороо  Цагдаагийн гудамж
 100 айл ",Micro-region  10  Tsagdaa str  XacBank 100 ail Branch,"Даваа гарагт амарна.
Бусад өдөр 10-19 цаг","Monday closed.
Tue-Sun:10:00-19:00 ",1800-1888,0,1,1,1,1,1,1,10:00:00 AM,7:00:00 PM
Их-Орд лоби зарлага ATM,Ikh ord lobby,atm,"14-р хороо  Их Орд төв
 Халдвартын эмнэлэгийн баруун талд ",Micro-region   14  Ikh ord tuv,Даваа-Ням: 24 цаг,Mon-Sun: 24 hour,1800-1888,1,1,1,1,1,1,1,6:00:00 AM,11:59:00 PM
Хүсэл төв ATM,Khusel center ATM,atm,14-р хороо  Хандгайтын гудамж  7 буудал,Micro-region  14  Khandgait str   7-n Buudal  Khusel center,Даваа-Ням: 08-24 цаг,Mon-Sun 08 am-12 pm,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,11:59:00 PM
Миний дэлгүүр ATM,Minii delguur market ATM,atm,14-р хороо  Бэлхийн зам  Дамбадаржаа,Micro-region   14  Belhi rd  Dambadarjaa  Minii delguur market,Даваа-Ням: 08-21 цаг,Mon-Sun 08:00-21:00,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,9:00:00 PM
И-Март Хан-Уул орлого АТМ,E-Mart Khan-Uul Express CRM-ATM,atm,15-р хороо  Стадион Оргил  17011   Их монгол улсын гудамж 71  Имарт Хан-Уул,15th khoroo  Ikh Mongol street 71  E-Mart Khan-Uul,09:00-22:00,09:00am-10:00pm,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,10:00:00 PM
1-р төрөх эмнэлэг АТМ,First maternity hospital ATM,atm,1-р хороо  1-р төрөх эмнэлэг,1st khoroo  First maternity hospital,Даваа-Ням: 24 цаг,Mon-Sun: 24 hours,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Ачлал дэлгүүр ATM,Achlal center ATM,atm,14-р хороо  Ард Аюушийн өргөн чөлөө  3-р хороолол,Micro-region  14  Ard Ayush avenue   District  3  Achlal center,Даваа-Ням: 10-20 цаг,Mon-Sun: 10:00-20:00 ,,1,1,1,1,1,1,1,10:00:00 AM,8:00:00 PM
Цирк Авто Тээврийн Үндэсний төв,CIRCUS ATUT АТМ,atm,2-р хороо  220 мянгат Цирк  АТҮТ ,2th khoroo  220k  Circus ATUT  1st floor ,Даваа-Баасан 08:30-17:30 цаг,08:30-17:30 hour,1800-1888,1,1,1,1,1,0,0,8:30:00 AM,5:30:00 PM
Баянгол салбар ATM,XacBank Bayangol Branch ATM,atm,"13-р хороо  Ард Аюушийн өргөн чөлөө
3-р хороолол Өргөө Кино театрын баруун талд",Micro-region  13  Ard Ayush avenue   District  3  XacBank Bayangol Branch,Даваа-Ням 24 7,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,11:59:00 PM
Архангай Бүрэн хайпермаркет ATM,Arkhangai Buren hypermarket ATM,atm,Архангай Цэцэрлэг хот,Arkhangai Tsetserleg,Даваа-Ням: 10-21 цаг,Mon-Sun 10:00-21:00 ,,1,1,1,1,1,1,1,10:00:00 AM,9:00:00 PM
Старс дэлгүүр ATM,Stars Center ATM,atm,"2-р хороо  Энхтайваны өргөн чөлөө  
ТБД Андууд",Micro-region  2  Peace Avenue  Stars Center,Даваа-Ням: 10-21 цаг,Mon-Sun 10:00-21:00 ,,1,1,1,1,1,1,1,10:00:00 AM,9:00:00 PM
УБ Төмөр замын буудал ATM,Ulaanbaatar Railway Staion ATM,atm,1-р хороо  Нарны зам  Вокзал,Micro-region  1  Narnii Rd  Ulaanbaatar Railway Staion,Даваа-Ням: 08-23 цаг,Mon-Sun 08:00-23:00,,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
Төмөр замын эмнэлэг АТМ,Ulaanbaatar Railway Hospital ATM,atm,4-р хороо  Энхтайваны өргөн чөлөө,Micro-region  4  Peace Avenue  Ulaanbaatar Railway Hospital,Даваа-Ням: 08-20 цаг,Mon-Sun: 08:00-20:00 ,,1,1,1,1,1,1,1,8:00:00 AM,8:00:00 PM
Орхон зах ATM,Orkhon Market ATM,atm,"19-р хороо  Энхтайваны өргөн 
Кокүшүю Тауэрын баруун талд ",Micro-region  19  Peace Avenue  Orkhon Market,"Даваа-Ням: 10-20 цаг
Пүрэв гарагт амарна","Mon-Sun: 10:00-20:00
Thu: Closed ",,1,1,1,0,1,1,1,10:00:00 AM,8:00:00 PM
Ефес бөөний төв ATM,Efes market ATM,atm,6-р хороо  Энхтайваны өргөн чөлөө  10-р хороолол,Micro-region  6  Peace Avenue  District  10  Efes market,Даваа-Ням: 09-23 цаг,Mon-Sun 09:00-23:00,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,11:00:00 PM
Баянзүрх товчоо Сансар сүлжээ маркет АТМ,Bayanzurkh tovchoo Sansar suljee market,atm,28-р хороо  22 товчоо, 22 tovchoo  Sansar suljee market,Даваа-Ням: 08-22 цаг,Mon-Sun: 08:00-22:00 ,,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
М Март модны-2 Экспресс ATM,M mart Express ATM,atm,"17-р хороо  Дилавхутагт Жамсранжавын гудамж
Модны 2   Стрингс Клубын хойд тал",Micro-region  17  Dilav Khutagt Jamsranjav str  Max supermarket,Даваа-Ням: 08-23 цаг,Mon-Sun 08:00-23:00,,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
Жанжин клуб ATM,Janjin club ATM,atm,"12-р хороо  Жанжин 18-р гудамж
Жанжин клуб",Micro-region  12  Janjin club,24 цаг,24 hour,,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Телевиз Алдар ATM,Saruul Market ATM,atm,11-р хороо  Телевиз  Алдар трейд,11rd khoroo  Televiz  Aldar trade,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Оргил тооцооны төв Экспресс ATM,XacBank Orgil branch Express ATM,atm,"1-р хороо  Зайсангийн зам  Оргил Шилггээн  
Оргил тооцооны төвийн 1 давхарт",Micro-region  1  Zaisan Road  Orgil Center  XacBank Orgil branch,Даваа-Ням: 09-22 цаг,Mon-Sun 9:00-22:00 ,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,10:00:00 PM
Хан-Уул салбар ATM,XacBank Khan-Uul Branch ATM,atm,"3-р хороо  Чингисийн өргөн чөлөө
Хан-Уул дүүрэг цагаан хаалга",Micro-region  3  Chinggis Avenue  XacBank Khan-Uul Branch,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Яармаг Дэлгэр хангай Экспресс ATM,Delgerkhangai center Express ATM,atm,6-р хороо  Яармаг эцсийн буудал,Micro-region  6  Yarmag  Delgerkhangai center,Даваа-Ням: 09-20 цаг,Mon-Sun 09:00-20:00,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,8:00:00 PM
Буянт-Ухаа зах ATM,Buyant-Ukhaa market ATM,atm,9-р хороо  Нисэх хороолол  Буянт-Ухаа зах,Micro-region  9  Nisekh District  Buyant-Ukhaa market,Даваа-Ням: 10-21 цаг,Mon-Sun: 10:00-21:00 ,1800-1888,1,1,1,1,1,1,1,10:00:00 AM,9:00:00 PM
Дэнжийн 1000 Сүүн дэлгүүр,Denjiin 1000 Suun ATM,atm,10-р хороо; Шинэчлэл хороолол,Micro-region  10  Shinechlel Suun, 09-22 цаг, 09-22 hour,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,9:59:00 PM
Номин Юнайтед их дэлгүүр ATM,Nomin United Store ATM,atm,"2-р хороо  Чингисийн өргөн чөлөө
Хуучинаар Гутлын үйлдвэр",Micro-region  2  Chinggis Avenue  Nomin United Store,Даваа-Ням: 10:00-21:00,Mon-Sun: 10:00-21:00,1800-1888,1,1,1,1,1,1,1,10:00:00 AM,9:00:00 PM
ХасБанк Сонгино хайрхан салбар ATM,XacBank Songino Khairkhan Branch ATM,atm,"12-р хороо  Энхтайваны өргөн чөлөө  1-р хороолол 
Саппоро автобус буудал  ХасБанк Сонгино хайрхан салбар",Micro-region   12  District  1   Peace avenue  Sapporo busstation  XacBank Songino Khairkhan Branch,Даваа-Ням: 06-01 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,6:00:00 AM,11:59:00 PM
Баруун салаа Өлзийт хайрхан ATM,Baruun salaa Ulziit khairkhan ATM,atm,"24-р хороо  Баянхошуу;
Баруун салаа", District  24  Bayankhoshuu  Baruun salaa ,Даваа-Ням: 08-22 цаг,Mon-Sun: 08:00-22:00 ,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,10:00:00 PM
Хархорин зах Экспресс ATM,Kharkhorin market Express ATM,atm,"15-р хороо  Энхтайваны өргөн чөлөө  1-р хороолол 
Хархорин зах дотор",Micro-region   15  District  1  Peace avenue  Kharkhorin market,"Даваа гарагт амарна.
Мя-Ня: 9-19 цаг","Monday closed.
Tue-Sun: 9:00-19:00 ",1800-1888,0,1,1,1,1,1,1,9:00:00 AM,7:00:00 PM
Драгон Терминал ATM,Dragon Center Bus terminal ATM,atm,"18-р хороо  Энхтайваны өргөн чөлөө 
Драгон төв",Micro-region   18  Peace Avenue  Dragon Center  ,Даваа-Ням: 09-24 цаг,Mon-Sun: 09:00-24:00 ,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
 21  худалдааны төв ATM,21 Trade Center ATM,atm,"19-р хороо  Үйлдвэрчдийн Эвлэлийн гудамж  21-р хороолол
21-р хорооллын хойд талд ",Micro-region   19  Uildverchidiin Evlel str  District  21  21 Trade Center,"Лхагва гарагт амарна.
Бусад өдөр 10-22 цаг","Wednesday: closed
Mon-Sun: 10:00-22:00 ",1800-1888,1,1,0,1,1,1,1,10:00:00 AM,10:00:00 PM
Орбит Алтай зах ATM,Orbit Altai Market ATM,atm,1-р хороо  Орбит хуучин эцэс,Micro-region  1  Orbit busstation  Orbit Market,"Мягмар: амарна
Бусад өдөр  09-20 цаг","Wednesday: closed
Mon-Sun: 9:00-20:00 ",1800-1888,1,1,1,1,1,1,1,9:00:00 AM,8:00:00 PM
Боса дэлгүүр ATM,Bosa market,atm,10-р хороо  Баянхошуу эцсийн буудал,Micro-region  10  Bayankhoshuu  Bosa market,Даваа-Ням: 09-23 цаг,Mon-Sun 09:00-23:00,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,11:00:00 PM
Номин Хайпермаркет ATM,Unur Nomin Hypermarket ATM,atm,12-р хороо  Энхтайваны өргөн чөлөө  1-р хороолол  Өнөр хотхон,Micro-region   12  District  1   Peace avenue  Unur Nomin Hypermarket,"Да-Пү: 08:30-22:30
Баасан: 08:30-24:00
Бямба: 09:00-24:00
Ням: 09:00-21:30 цаг","Mon-Thu: 08:30-22:30
Fri: 08:30-24:00
Sat: 09:00-24:00
Sun: 09:00-21:30 ",1800-1888,1,1,1,1,1,1,1,8:30:00 AM,10:30:00 PM
Өнөр Тооцооны төв Экспресс банк ATM,Unur Branch Express bank ATM,atm,"17-р хороо  1-р хороолол  Москвагийн өргөн чөлөө 
АОС-47 Б байр  Хар хорин захын замын хойно   Их минж  ХХК-ийн байранд",Micro-Region  17  Moscow avenue  Unur Branch,Даваа-Ням: 08:00-24:00,Mon-Sun: 8 am-12 pm,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,7:00:00 PM
Гачуурт Намуу эрдэнэ дэлгүүр ATM,Gachuurt  Namuu erdene market ATM,atm,Баянзүрх 20-р хороо Гачуурт 1-2 тоот,Gachuurt  Namuu erdene  20th khoroo ,Даваа-Ням: 08:00-23:00 цаг,Mon-Sun: 8:00-23:00,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
Улаанхуаран Эко зах  АТМ,Ulaankhuaran ECO market  ATM,atm,8-р хороо  Улаанхуаран Эко зах,8th khoroo  Ulaankhuaran ECO market,Даваа-Ням: 09-18 цаг,Mon-Sun: 09am-6pm,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,6:00:00 PM
БОСА Бөөнийн Төв ATM,Bosa Supermarket ATM,atm,20-р хороо  Энхжин Худалдааны төвийн зүүн талд,Micro-region  20  Bosa Supermarket,"Даваа-Баасан: 08:00-23:00
Бя-Ням: 09-22 цаг","Mon-Fri: 08:00-23:00
Sat-Sun: 09:00-22:00",,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
Сансар салбар  Экспресс банк АТМ,Sansar Branch  Express Bank АТМ,atm,"3-р хороо  Энхтайваны өргөн чөлөө  13-р хороолол 
Зүүн 4 зам",Micro-region  3  Peace Avenue  District  13  XacBank Bayanzurkh Branch,24 цаг,Mon-Sun: 06:00-01:00,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
ЭФЭС супермаркет АТМ,EFES supermarket ATM,atm,6-р хороо  13-р хороолол  Бөхийн Өргөөний урд  ЭФЭС супермаркет,Micro-region  6  District  13  EFES supermarket  infront of Wrestling Palace,Даваа-Ням: 08:45-23:45,Mon-Sun: 08:45-23:45,18001888,1,1,1,1,1,1,1,8:45:00 AM,11:45:00 PM
Улиастай Баялаг дэлгүүр ATM,Uliastai Bayalag Market ATM,atm,23-р хороо  Баатархайрхан 1-р хэсэг  1558 тоот,23rd khoroo  1st sector of Baatarkhairkhan  1558,Даваа-Ням,Monday to Sunday,,1,1,1,1,1,1,1,9:00:00 AM,10:00:00 PM
Нарантуул Чандмань төв Экспресс ATM,Narantuul Chandmani Center Express ATM,atm,14-р хороо  Нарны зам  Нарантуул захын зүүн талд  Чандмань төв,Micro-region  14  Narni Rd  left side of Narantuul market,"Мягмар гаригт амрана.
Бусад өдөр 07-24 цаг","Tuesday closed.
Mon-Sun: open 24 hours",,1,0,1,1,1,1,1,7:00:00 AM,11:59:00 PM
Уран Ган ATM,Uran gan ATM,atm,3-р хороо  Уран ган худалдааны төв,Uran gan center,Даваа-Ням: 09-18 цаг,Mon-Sun 09:00-18:00,,1,1,1,1,1,1,1,9:00:00 AM,6:00:00 PM
И-Март Скай худалдааны төв ATM,E-Mart Sky centre ATM,atm,"1-р хороо  Токиогийн гудамж
Чингис Хаан Зочид буудал",Micro-region  1  Tokio str  Chinggis Khaan Hotel  Sky centre,Даваа-Ням: 09-22 цаг,Mon-Sun 09:00-22:00,,1,1,1,1,1,1,1,9:00:00 AM,10:00:00 PM
Миний дэлгүүр ATM,Minii Delguur market,atm,25-р хороо  Нарны зам,Micro-region  25  Narnii Road  Minii Delguur market,Даваа-Ням: 08-24 цаг,Mon-Sun 08:00-24:00,,1,1,1,1,1,1,1,8:00:00 AM,11:59:00 PM
Норжин миний дэлгүүр ATM,Norjin Minii delguur ATM,atm,"4-р хороо  15-р хороолол  Энхтайвны өргөн чөлөө
Жуков музей баруун талд ",Micro-region  4  District  15  Peace Avenue  Norjin Minii delguur,Даваа-Ням: 08:30-20:30 цаг,Mon-Sun: 08:30-20:30 ,,1,1,1,1,1,1,1,8:30:00 AM,8:30:00 PM
City shop ATM,City shop ATM,atm,"13-р хороо  Энхтайваны өргөн чөлөө
 Оффицерийн урд талын автобусны буудал",Micro-region  13  Peace Avenue  Offitser City shop market,Даваа-Ням: 09-23 цаг,Mon-Sun 09:00-23:00,,1,1,1,1,1,1,1,9:00:00 AM,11:00:00 PM
АВРОРА ЗОЧИД БУУДАЛ,AURORA HOTEL,atm,4-р хороо  10 хороолол  Аврора зочид буудал,4th khoroo  Peace avenue Aurora hotel,24 цаг,24 цаг,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,12:00:00 AM
Бэлхи Ууган төв ATM,Belkhi Uugan center ATM,atm,18- р хороо  Бэлхийн гудамж Ууган төв,Micro-region  18  Belkhi Uugan tuv supermarket,Даваа-Ням: 08-24 цаг,Mon-Sun: 08-24,,1,1,1,1,1,1,1,8:00:00 AM,11:59:00 PM
Баянзүрх худалдааны төв ATM,Bayanzurkh trade center ATM,atm,16-р хороолол  16-р хороо,Micro-region  16  District  16  Bayanzurkh trade center,"Лхагва гаригт амарна.
Бусад өдөр 10-22 цаг ","Wednesday closed
Mon-Sun: 10:00-22:00  ",,1,1,0,1,1,1,1,10:00:00 AM,10:00:00 PM
Эх Ундарга дэлгүүр АТМ,Ekh Undarga market ATM,atm,9-р хороо  Гэмтлийн эмнэлгийн хойно Эх Ундрага дэлгүүр,9th Khoroo  Ekh Undarga Market,Даваа-Ням: 08:00-23:00 цаг,Mon-Sun 08am-11pm,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
Итгэлт худалдааны  төв ATM,Itgelt Trade center ATM,atm,12-р хороо; Амгалан  Тролейбусны эцсийн буудал,Micro-region  12  Chuluun Ovoo  Iteglt Trade center,Даваа-Ням: 09-21 цаг,Mon-Sun 09:00-21:00,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,9:00:00 PM
Дүнжингарав ХТ ATM,Dunjingarav Trade Center ATM,atm,"6-р хороо  Нарны зам
Нарантуул захын замын урд талд",Micro-region  6  Narni Rd  Dunjingarav Trade Center,Мягмар-Ням:10-20 цаг,Tue-Sun 10:00-20:00,,1,0,1,1,1,1,1,10:00:00 AM,8:00:00 PM
 Сансар супер маркет Экспресс ATM,Sansar supermarket Express ATM,atm,"18-р хороо  13-р хороолол
13-р хорооллын дундын зам  ФМ 107.5 байрны замын хойд талд",Micro-region  18   District  13  Manlai Baatar Damdinsuren str.  Sansar supermarket,Даваа-Ням: 09-22 цаг,Mon-Sun 09:00-22:00,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,10:00:00 PM
Амгалан зах Экспресс ATM,Amgalan Market Express ATM,atm,"10-р хороо  Амгалан
Амгалангийн төмөр замын гарамын хойд талд",Micro-region  10  Amgalan  Amgalan Market,"Даваа гаригт амарна.
Мягмар-Ням: 10-20 цаг","Monday closed
Tue-Sun  10:00-20:00",,0,1,1,1,1,1,1,10:00:00 AM,8:00:00 PM
Шинэ хүнс супермаркет ATM,Shine Huns Market ATM,atm,"27-р хороо  Дарь Эх хуучин эцэс
100 айл салбарын татан буугдсан өргөтгөлийн замын эсрэг талд",Micro-region  27  Dari Eh  Shine Huns Market,Даваа-Ням: 9:00-23:50,Mon- Sun: 09:00-23:50 ,,1,1,1,1,1,1,1,9:00:00 AM,11:50:00 PM
Night Plaza худалдааны төв Экспресс ATM,Night Plaza Trade Center Express ATM,atm,14-р хороо  Нам Янжүгийн гудамж  13-р хороолол,Micro-region  14  Nam Yanju Str  Night Plaza Trade Center,"Пүрэв гарагт амарна.
Бусад өдөр 11-24 цаг ","Thursday closed 
Mon-Sun: 11:00-24:00",,1,1,1,0,1,1,1,11:00:00 AM,11:59:00 PM
Улаанбаатар Сувилал АТМ,Ulaanbaatar suvilal ATM,atm,11-р хороо  Улаанбаатар Сувилал,Micro-region  11  Ulaanbaatar suvilal,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Таац Алт дэлгүүр ATM,Taats Alt market ATM,atm,22-р хороо  6-р Бичил хороолол  Таац алт зочид буудал  хүнсний дэлгүүр,22nd khoroo  6th microdistrict  Taats alt hotel and supermarket ,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Бүрд төв ATM,Burd Center ATM,atm,"12-р хороо  
32-ийн тойрог ",Micro-region  12  Burd center,"Мягмар-Ням: 09-20 цаг 
Даваа амрана","Tue-Sun 09:00-20:00  
Monday closed",1800-1888,0,1,1,1,1,1,1,9:00:00 AM,8:00:00 PM
Багануур салбар ATM,Baganuur Branch ATM,atm,"Багануур салбар
1-р хороо  Нацагдоржийн гудамж 7 1 ",Micro-region  1  Natsagdorj str  XacBank  Baganuur Branch ,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Налайх салбар Экспресс ATM,Nalaikh Branch Express ATM,atm,2-р хороо  Налайхын төв гудамж  ,Micro-region   2  Nalaikh Tuv str  XacBank  Nalaikh Branch,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Налайх зах  Экспресс АТМ,Nalaikh market Express ATM,atm,Налайх дүүрэг  2-р хороо  Налайх зах ,Nalaikh Market   2nd committee  Nalaikh district,08:30-20:00цаг,08:30am-20:00pm,1800-1888,1,1,1,1,1,1,1,8:30:00 AM,8:00:00 PM
Эрдэнэт салбар Экспресс ATM,XacBank Erdenet Branch Express ATM,atm,Эрдэнэт  Эрдэнэт салбар,Erdenet city  XacBank Erdenet Branch,"Да-Ба: 09:00-18:00
Бямба: 11:00-17:00","Mon-Fri: 09:00-18:00
Sat: 11:00-17:00
Sunday closed",1800-1888,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
Хөвсгөл Салбар ATM,XacBank Huvsgul Branch ATM,atm,Мөрөн  Салбарын байранд,Huvsgul aimag  Murun city  XacBank Huvsgul Branch,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Төмөр замын буудал ATM,Railway station ATM,atm,Сэлэнгэ аймаг  Мандал сум  1-р баг  Төмөр замын өртөө ,Сэлэнгэ аймаг  Мандал сум  1-р баг  Төмөр замын өртөө ,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
АНАР худалдааны төв ATM,Anar trade center ATM,atm,Булган салбар  АНАР худалдааны төв,Bulgan city  Anar trade center,Даваа-Ням:09-24 цаг,Mon-Sun 09:00-24:00,1800-1888,1,1,1,1,1,1,1,9:00:00 AM,11:59:00 PM
Дархан Номин ATM,Nomin Supermarket ATM,atm,Дархан салбар 1  Дархан Номин,Darkhan city  Nomin Supermarket,Даваа-Ням: 09:30-21:30 цаг,Mon-Sun: 9:30-21:30,1800-1888,1,1,1,1,1,1,1,8:30:00 AM,10:00:00 PM
Дархан Вокзал ATM,Darkhan Railway Station ATM,atm,Дархан салбар 2  Вокзал,Darkhan city  Railway Station,Даваа-Ням: 08:30-22:00 цаг,Mon-Sun: 08:30-22:00 ,1800-1888,1,1,1,1,1,1,1,7:00:00 AM,11:59:00 PM
Оюу төв ATM,Oyu center ATM,atm,Арвайхээр  Оюу төв,Arvaikheer sum  Oyu center,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
Хишиг Худалдааны төв ATM,TOBU center ATM,atm,Ховд  Жаргалант сум  Хишиг Худалдааны төв,Khovd city  TOBU center,08:00 - 23:00 цаг,08:00 - 23:00,1800-1888,1,1,1,1,1,1,1,8:00:00 AM,11:00:00 PM
Увс салбар ATM,XacBank Uvs Branch ATM,atm,Улаангом  Увс салбар,Ulaangom sum  XacBank Uvs Branch,24 цаг,24 hour,1800-1888,1,1,1,1,1,1,1,12:00:00 AM,11:59:00 PM
